pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	drug_a_split	drug_b_split	split	unseen_drug_count
459	DB00563|DB01418	DB01418	DB00563	training	training	training	0
460	DB00959|DB01418	DB01418	DB00959	training	training	training	0
461	DB01233|DB01418	DB01418	DB01233	training	training	training	0
462	DB00524|DB01418	DB01418	DB00524	training	training	training	0
463	DB00264|DB01418	DB01418	DB00264	training	training	training	0
464	DB00916|DB01418	DB01418	DB00916	training	training	training	0
465	DB01110|DB01418	DB01418	DB01110	training	training	training	0
466	DB00683|DB01418	DB01418	DB00683	training	training	training	0
467	DB01418|DB09282	DB01418	DB09282	training	test	test	1
468	DB00295|DB01418	DB01418	DB00295	training	training	training	0
469	DB00332|DB01418	DB01418	DB00332	training	training	training	0
470	DB00788|DB01418	DB01418	DB00788	training	training	training	0
471	DB00622|DB01418	DB01418	DB00622	training	test	test	1
472	DB01115|DB01418	DB01418	DB01115	training	training	training	0
473	DB01059|DB01418	DB01418	DB01059	training	training	training	0
474	DB00646|DB01418	DB01418	DB00646	training	test	test	1
475	DB00104|DB01418	DB01418	DB00104	training	training	training	0
476	DB01165|DB01418	DB01418	DB01165	training	test	test	1
477	DB00338|DB01418	DB01418	DB00338	training	training	training	0
478	DB00842|DB01418	DB01418	DB00842	training	test	test	1
479	DB00497|DB01418	DB01418	DB00497	training	test	test	1
480	DB01418|DB09140	DB01418	DB09140	training	training	training	0
481	DB00806|DB01418	DB01418	DB00806	training	training	training	0
482	DB01174|DB01418	DB01418	DB01174	training	training	training	0
483	DB00252|DB01418	DB01418	DB00252	training	training	training	0
484	DB00761|DB01418	DB01418	DB00761	training	validation	validation	1
485	DB01418|DB01588	DB01418	DB01588	training	training	training	0
486	DB00860|DB01418	DB01418	DB00860	training	test	test	1
487	DB01039|DB01418	DB01418	DB01039	training	training	training	0
488	DB01182|DB01418	DB01418	DB01182	training	validation	validation	1
489	DB00571|DB01418	DB01418	DB00571	training	training	training	0
490	DB00863|DB01418	DB01418	DB00863	training	test	test	1
491	DB00811|DB01418	DB01418	DB00811	training	test	test	1
492	DB01045|DB01418	DB01418	DB01045	training	validation	validation	1
493	DB00795|DB01418	DB01418	DB00795	training	training	training	0
494	DB01418|DB09072	DB01418	DB09072	training	training	training	0
495	DB00489|DB01418	DB01418	DB00489	training	training	training	0
496	DB00421|DB01418	DB01418	DB00421	training	training	training	0
497	DB00370|DB01418	DB01418	DB00370	training	training	training	0
498	DB00284|DB01418	DB01418	DB00284	training	training	training	0
499	DB00448|DB01418	DB01418	DB00448	training	validation	validation	1
500	DB00346|DB01418	DB01418	DB00346	training	training	training	0
501	DB00381|DB01418	DB01418	DB00381	training	training	training	0
502	DB00612|DB01418	DB01418	DB00612	training	training	training	0
503	DB01222|DB01418	DB01418	DB01222	training	training	training	0
504	DB01418|DB13510	DB01418	DB13510	training	test	test	1
505	DB01136|DB01418	DB01418	DB01136	training	validation	validation	1
506	DB01418|DB04846	DB01418	DB04846	training	test	test	1
507	DB00341|DB01418	DB01418	DB00341	training	training	training	0
508	DB01211|DB01418	DB01418	DB01211	training	training	training	0
509	DB01073|DB01418	DB01418	DB01073	training	training	training	0
510	DB01216|DB01418	DB01418	DB01216	training	training	training	0
511	DB00983|DB01418	DB01418	DB00983	training	training	training	0
512	DB00996|DB01418	DB01418	DB00996	training	training	training	0
513	DB00222|DB01418	DB01418	DB00222	training	training	training	0
514	DB00904|DB01418	DB01418	DB00904	training	test	test	1
515	DB01418|DB12942	DB01418	DB12942	training	training	training	0
516	DB00555|DB01418	DB01418	DB00555	training	test	test	1
517	DB01418|DB13872	DB01418	DB13872	training	training	training	0
518	DB01418|DB04861	DB01418	DB04861	training	test	test	1
519	DB01418|DB09220	DB01418	DB09220	training	test	test	1
520	DB01418|DB06285	DB01418	DB06285	training	test	test	1
521	DB00715|DB01418	DB01418	DB00715	training	training	training	0
522	DB00758|DB01418	DB01418	DB00758	training	training	training	0
523	DB00881|DB01418	DB01418	DB00881	training	training	training	0
524	DB00178|DB01418	DB01418	DB00178	training	training	training	0
525	DB00734|DB01418	DB01418	DB00734	training	training	training	0
526	DB00243|DB01418	DB01418	DB00243	training	training	training	0
527	DB00938|DB01418	DB01418	DB00938	training	training	training	0
528	DB01104|DB01418	DB01418	DB01104	training	test	test	1
529	DB00641|DB01418	DB01418	DB00641	training	training	training	0
530	DB01418|DB01606	DB01418	DB01606	training	training	training	0
531	DB01418|DB09289	DB01418	DB09289	training	validation	validation	1
532	DB00273|DB01418	DB01418	DB00273	training	test	test	1
533	DB00214|DB01418	DB01418	DB00214	training	training	training	0
534	DB01418|DB12661	DB01418	DB12661	training	test	test	1
535	DB00285|DB01418	DB01418	DB00285	training	training	training	0
536	DB00425|DB01418	DB01418	DB00425	training	training	training	0
537	DB01198|DB01418	DB01418	DB01198	training	training	training	0
538	DB00958|DB01418	DB01418	DB00958	training	training	training	0
539	DB01088|DB01418	DB01418	DB01088	training	training	training	0
540	DB00213|DB01418	DB01418	DB00213	training	training	training	0
541	DB01418|DB13867	DB01418	DB13867	training	training	training	0
542	DB01095|DB01418	DB01418	DB01095	training	training	training	0
543	DB00176|DB01418	DB01418	DB00176	training	validation	validation	1
544	DB00007|DB01418	DB01418	DB00007	training	training	training	0
545	DB00175|DB01418	DB01418	DB00175	training	training	training	0
546	DB00654|DB01418	DB01418	DB00654	training	training	training	0
547	DB00590|DB01418	DB01418	DB00590	training	training	training	0
548	DB01418|DB13136	DB01418	DB13136	training	training	training	0
549	DB00492|DB01418	DB01418	DB00492	training	training	training	0
550	DB01224|DB01418	DB01418	DB01224	training	test	test	1
551	DB01306|DB01418	DB01418	DB01306	training	training	training	0
552	DB00762|DB01418	DB01418	DB00762	training	validation	validation	1
553	DB00678|DB01418	DB01418	DB00678	training	validation	validation	1
554	DB00790|DB01418	DB01418	DB00790	training	training	training	0
555	DB01418|DB11738	DB01418	DB11738	training	training	training	0
556	DB00869|DB01418	DB01418	DB00869	training	training	training	0
557	DB00334|DB01418	DB01418	DB00334	training	training	training	0
558	DB01418|DB13704	DB01418	DB13704	training	validation	validation	1
559	DB01418|DB08813	DB01418	DB08813	training	training	training	0
560	DB01225|DB01418	DB01418	DB01225	training	test	test	1
561	DB01418|DB06779	DB01418	DB06779	training	training	training	0
562	DB00688|DB01418	DB01418	DB00688	training	training	training	0
563	DB00709|DB01418	DB01418	DB00709	training	training	training	0
564	DB01409|DB01418	DB01418	DB01409	training	test	test	1
565	DB00177|DB01418	DB01418	DB00177	training	training	training	0
566	DB00476|DB01418	DB01418	DB00476	training	test	test	1
567	DB01006|DB01418	DB01418	DB01006	training	test	test	1
568	DB00912|DB01418	DB01418	DB00912	training	training	training	0
569	DB00966|DB01418	DB01418	DB00966	training	training	training	0
570	DB00577|DB01418	DB01418	DB00577	training	training	training	0
571	DB00910|DB01418	DB01418	DB00910	training	training	training	0
572	DB00559|DB01418	DB01418	DB00559	training	training	training	0
573	DB00706|DB01418	DB01418	DB00706	training	validation	validation	1
574	DB01137|DB01418	DB01418	DB01137	training	training	training	0
575	DB01128|DB01418	DB01418	DB01128	training	training	training	0
576	DB01029|DB01418	DB01418	DB01029	training	test	test	1
577	DB01217|DB01418	DB01418	DB01217	training	validation	validation	1
578	DB00503|DB01418	DB01418	DB00503	training	validation	validation	1
579	DB00471|DB01418	DB01418	DB00471	training	test	test	1
580	DB00989|DB01418	DB01418	DB00989	training	training	training	0
581	DB00230|DB01418	DB01418	DB00230	training	training	training	0
582	DB00601|DB01418	DB01418	DB00601	training	training	training	0
583	DB01101|DB01418	DB01418	DB01101	training	training	training	0
584	DB01418|DB13919	DB01418	DB13919	training	training	training	0
585	DB00005|DB01418	DB01418	DB00005	training	test	test	1
586	DB00658|DB01418	DB01418	DB00658	training	training	training	0
587	DB01126|DB01418	DB01418	DB01126	training	validation	validation	1
588	DB00533|DB01418	DB01418	DB00533	training	training	training	0
589	DB01418|DB04855	DB01418	DB04855	training	training	training	0
590	DB01418|DB09214	DB01418	DB09214	training	training	training	0
591	DB00198|DB01418	DB01418	DB00198	training	validation	validation	1
592	DB00047|DB01418	DB01418	DB00047	training	training	training	0
593	DB00967|DB01418	DB01418	DB00967	training	training	training	0
594	DB00619|DB01418	DB01418	DB00619	training	validation	validation	1
595	DB00736|DB01418	DB01418	DB00736	training	training	training	0
596	DB00012|DB01418	DB01418	DB00012	training	test	test	1
597	DB00700|DB01418	DB01418	DB00700	training	training	training	0
598	DB01098|DB01418	DB01418	DB01098	training	training	training	0
599	DB00275|DB01418	DB01418	DB00275	training	training	training	0
600	DB01175|DB01418	DB01418	DB01175	training	training	training	0
601	DB01418|DB09026	DB01418	DB09026	training	training	training	0
602	DB00051|DB01418	DB01418	DB00051	training	training	training	0
603	DB00530|DB01418	DB01418	DB00530	training	training	training	0
604	DB00973|DB01418	DB01418	DB00973	training	validation	validation	1
605	DB00480|DB01418	DB01418	DB00480	training	training	training	0
606	DB00374|DB01418	DB01418	DB00374	training	test	test	1
607	DB01268|DB01418	DB01418	DB01268	training	test	test	1
608	DB00188|DB01418	DB01418	DB00188	training	training	training	0
609	DB01261|DB01418	DB01418	DB01261	training	test	test	1
610	DB01270|DB01418	DB01418	DB01270	training	training	training	0
611	DB01418|DB09015	DB01418	DB09015	training	training	training	0
612	DB00413|DB01418	DB01418	DB00413	training	test	test	1
613	DB00798|DB01418	DB01418	DB00798	training	training	training	0
614	DB00316|DB00513	DB00316	DB00513	test	training	test	1
615	DB00316|DB14511	DB00316	DB14511	test	test	test	2
616	DB00316|DB00819	DB00316	DB00819	test	training	test	1
617	DB00316|DB03166	DB00316	DB03166	test	training	test	1
618	DB00316|DB06151	DB00316	DB06151	test	training	test	1
619	DB00316|DB09278	DB00316	DB09278	test	training	test	1
620	DB00316|DB00787	DB00316	DB00787	test	training	test	1
621	DB00316|DB00640	DB00316	DB00640	test	training	test	1
622	DB00316|DB00518	DB00316	DB00518	test	training	test	1
623	DB00316|DB01001	DB00316	DB01001	test	training	test	1
624	DB00316|DB00898	DB00316	DB00898	test	training	test	1
625	DB00316|DB00802	DB00316	DB00802	test	test	test	2
626	DB00316|DB00437	DB00316	DB00437	test	test	test	2
627	DB00058|DB00316	DB00316	DB00058	test	training	test	1
628	DB00316|DB06243	DB00316	DB06243	test	training	test	1
629	DB00316|DB00404	DB00316	DB00404	test	test	test	2
630	DB00316|DB00770	DB00316	DB00770	test	training	test	1
631	DB00316|DB00915	DB00316	DB00915	test	training	test	1
632	DB00316|DB06742	DB00316	DB06742	test	training	test	1
633	DB00305|DB00316	DB00316	DB00305	test	test	test	2
634	DB00316|DB00479	DB00316	DB00479	test	training	test	1
635	DB00316|DB00594	DB00316	DB00594	test	training	test	1
636	DB00316|DB01223	DB00316	DB01223	test	training	test	1
637	DB00316|DB01118	DB00316	DB01118	test	training	test	1
638	DB00316|DB00321	DB00316	DB00321	test	training	test	1
639	DB00316|DB00543	DB00316	DB00543	test	training	test	1
640	DB00182|DB00316	DB00316	DB00182	test	training	test	1
641	DB00290|DB00316	DB00316	DB00290	test	training	test	1
642	DB00316|DB01558	DB00316	DB01558	test	training	test	1
643	DB00316|DB09019	DB00316	DB09019	test	training	test	1
644	DB00316|DB01200	DB00316	DB01200	test	test	test	2
645	DB00316|DB00835	DB00316	DB00835	test	training	test	1
646	DB00316|DB00887	DB00316	DB00887	test	training	test	1
647	DB00316|DB01210	DB00316	DB01210	test	training	test	1
648	DB00297|DB00316	DB00316	DB00297	test	training	test	1
649	DB00316|DB00921	DB00316	DB00921	test	training	test	1
650	DB00316|DB00490	DB00316	DB00490	test	test	test	2
651	DB00316|DB01008	DB00316	DB01008	test	validation	test	1
652	DB00316|DB00611	DB00316	DB00611	test	validation	test	1
653	DB00201|DB00316	DB00316	DB00201	test	training	test	1
654	DB00136|DB00316	DB00316	DB00136	test	training	test	1
655	DB00316|DB01373	DB00316	DB01373	test	training	test	1
656	DB00316|DB06724	DB00316	DB06724	test	training	test	1
657	DB00316|DB11126	DB00316	DB11126	test	validation	test	1
658	DB00316|DB11348	DB00316	DB11348	test	training	test	1
659	DB00316|DB12221	DB00316	DB12221	test	training	test	1
660	DB00316|DB06774	DB00316	DB06774	test	training	test	1
661	DB00316|DB01197	DB00316	DB01197	test	training	test	1
662	DB00316|DB00564	DB00316	DB00564	test	training	test	1
663	DB00316|DB09012	DB00316	DB09012	test	training	test	1
664	DB00190|DB00316	DB00316	DB00190	test	training	test	1
665	DB00316|DB00389	DB00316	DB00389	test	validation	test	1
666	DB00316|DB04339	DB00316	DB04339	test	test	test	2
667	DB00316|DB11588	DB00316	DB11588	test	training	test	1
668	DB00316|DB11059	DB00316	DB11059	test	training	test	1
669	DB00316|DB00395	DB00316	DB00395	test	training	test	1
670	DB00262|DB00316	DB00316	DB00262	test	training	test	1
671	DB00316|DB00583	DB00316	DB00583	test	training	test	1
672	DB00316|DB00521	DB00316	DB00521	test	test	test	2
673	DB00316|DB11113	DB00316	DB11113	test	training	test	1
674	DB00316|DB01326	DB00316	DB01326	test	validation	test	1
675	DB00316|DB01327	DB00316	DB01327	test	training	test	1
676	DB00316|DB01329	DB00316	DB01329	test	training	test	1
677	DB00316|DB00493	DB00316	DB00493	test	training	test	1
678	DB00229|DB00316	DB00316	DB00229	test	training	test	1
679	DB00316|DB01331	DB00316	DB01331	test	training	test	1
680	DB00316|DB01212	DB00316	DB01212	test	training	test	1
681	DB00316|DB01112	DB00316	DB01112	test	test	test	2
682	DB00316|DB01333	DB00316	DB01333	test	validation	test	1
683	DB00291|DB00316	DB00316	DB00291	test	training	test	1
684	DB00316|DB00446	DB00316	DB00446	test	training	test	1
685	DB00316|DB00475	DB00316	DB00475	test	validation	test	1
686	DB00316|DB00878	DB00316	DB00878	test	test	test	2
687	DB00316|DB06470	DB00316	DB06470	test	training	test	1
688	DB00316|DB01178	DB00316	DB01178	test	training	test	1
689	DB00316|DB01131	DB00316	DB01131	test	training	test	1
690	DB00316|DB00608	DB00316	DB00608	test	training	test	1
691	DB00316|DB00880	DB00316	DB00880	test	training	test	1
692	DB00316|DB01114	DB00316	DB01114	test	training	test	1
693	DB00316|DB00477	DB00316	DB00477	test	training	test	1
694	DB00316|DB01239	DB00316	DB01239	test	training	test	1
695	DB00310|DB00316	DB00316	DB00310	test	training	test	1
696	DB00316|DB00356	DB00316	DB00356	test	training	test	1
697	DB00316|DB04540	DB00316	DB04540	test	training	test	1
698	DB00316|DB01432	DB00316	DB01432	test	training	test	1
699	DB00122|DB00316	DB00316	DB00122	test	training	test	1
700	DB00316|DB09301	DB00316	DB09301	test	training	test	1
701	DB00316|DB11136	DB00316	DB11136	test	training	test	1
702	DB00316|DB01597	DB00316	DB01597	test	test	test	2
703	DB00316|DB00501	DB00316	DB00501	test	training	test	1
704	DB00316|DB00568	DB00316	DB00568	test	training	test	1
705	DB00316|DB00537	DB00316	DB00537	test	training	test	1
706	DB00316|DB00515	DB00316	DB00515	test	validation	test	1
707	DB00215|DB00316	DB00316	DB00215	test	training	test	1
708	DB00283|DB00316	DB00316	DB00283	test	test	test	2
709	DB00316|DB01190	DB00316	DB01190	test	test	test	2
710	DB00316|DB11750	DB00316	DB11750	test	training	test	1
711	DB00316|DB01242	DB00316	DB01242	test	training	test	1
712	DB00316|DB01068	DB00316	DB01068	test	training	test	1
713	DB00316|DB00575	DB00316	DB00575	test	training	test	1
714	DB00316|DB01559	DB00316	DB01559	test	training	test	1
715	DB00257|DB00316	DB00316	DB00257	test	training	test	1
716	DB00316|DB01147	DB00316	DB01147	test	validation	test	1
717	DB00316|DB00363	DB00316	DB00363	test	test	test	2
718	DB00316|DB11082	DB00316	DB11082	test	validation	test	1
719	DB00316|DB00907	DB00316	DB00907	test	training	test	1
720	DB00316|DB11321	DB00316	DB11321	test	training	test	1
721	DB00316|DB01394	DB00316	DB01394	test	test	test	2
722	DB00316|DB00375	DB00316	DB00375	test	training	test	1
723	DB00316|DB00803	DB00316	DB00803	test	training	test	1
724	DB00316|DB09130	DB00316	DB09130	test	training	test	1
725	DB00316|DB14681	DB00316	DB14681	test	training	test	1
726	DB00316|DB01284	DB00316	DB01284	test	training	test	1
727	DB00316|DB00979	DB00316	DB00979	test	test	test	2
728	DB00091|DB00316	DB00316	DB00091	test	training	test	1
729	DB00316|DB00434	DB00316	DB00434	test	test	test	2
730	DB00316|DB00987	DB00316	DB00987	test	training	test	1
731	DB00316|DB00851	DB00316	DB00851	test	training	test	1
732	DB00316|DB00970	DB00316	DB00970	test	training	test	1
733	DB00316|DB01406	DB00316	DB01406	test	training	test	1
734	DB00316|DB01219	DB00316	DB01219	test	training	test	1
735	DB00250|DB00316	DB00316	DB00250	test	training	test	1
736	DB00316|DB00694	DB00316	DB00694	test	training	test	1
737	DB00316|DB00746	DB00316	DB00746	test	training	test	1
738	DB00316|DB14028	DB00316	DB14028	test	test	test	2
739	DB00316|DB01151	DB00316	DB01151	test	test	test	2
740	DB00035|DB00316	DB00316	DB00035	test	training	test	1
741	DB00316|DB01260	DB00316	DB01260	test	test	test	2
