pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	split
577	DB01217|DB01418	DB01418	DB01217	training
578	DB00503|DB01418	DB01418	DB00503	test
579	DB00471|DB01418	DB01418	DB00471	training
580	DB00989|DB01418	DB01418	DB00989	test
581	DB00230|DB01418	DB01418	DB00230	training
582	DB00601|DB01418	DB01418	DB00601	training
583	DB01101|DB01418	DB01418	DB01101	training
584	DB01418|DB13919	DB01418	DB13919	training
585	DB00005|DB01418	DB01418	DB00005	training
586	DB00658|DB01418	DB01418	DB00658	test
587	DB01126|DB01418	DB01418	DB01126	validation
588	DB00533|DB01418	DB01418	DB00533	training
589	DB01418|DB04855	DB01418	DB04855	training
590	DB01418|DB09214	DB01418	DB09214	training
591	DB00198|DB01418	DB01418	DB00198	training
592	DB00047|DB01418	DB01418	DB00047	training
593	DB00967|DB01418	DB01418	DB00967	training
594	DB00619|DB01418	DB01418	DB00619	test
595	DB00736|DB01418	DB01418	DB00736	training
596	DB00012|DB01418	DB01418	DB00012	training
597	DB00700|DB01418	DB01418	DB00700	training
598	DB01098|DB01418	DB01418	DB01098	test
599	DB00275|DB01418	DB01418	DB00275	test
600	DB01175|DB01418	DB01418	DB01175	training
601	DB01418|DB09026	DB01418	DB09026	training
602	DB00051|DB01418	DB01418	DB00051	validation
603	DB00530|DB01418	DB01418	DB00530	training
604	DB00973|DB01418	DB01418	DB00973	validation
605	DB00480|DB01418	DB01418	DB00480	training
606	DB00374|DB01418	DB01418	DB00374	training
607	DB01268|DB01418	DB01418	DB01268	validation
608	DB00188|DB01418	DB01418	DB00188	training
609	DB01261|DB01418	DB01418	DB01261	training
610	DB01270|DB01418	DB01418	DB01270	training
611	DB01418|DB09015	DB01418	DB09015	training
612	DB00413|DB01418	DB01418	DB00413	validation
613	DB00798|DB01418	DB01418	DB00798	training
614	DB00316|DB00513	DB00316	DB00513	training
615	DB00316|DB14511	DB00316	DB14511	validation
616	DB00316|DB00819	DB00316	DB00819	training
617	DB00316|DB03166	DB00316	DB03166	validation
618	DB00316|DB06151	DB00316	DB06151	test
619	DB00316|DB09278	DB00316	DB09278	training
620	DB00316|DB00787	DB00316	DB00787	training
621	DB00316|DB00640	DB00316	DB00640	training
622	DB00316|DB00518	DB00316	DB00518	training
623	DB00316|DB01001	DB00316	DB01001	validation
624	DB00316|DB00898	DB00316	DB00898	test
625	DB00316|DB00802	DB00316	DB00802	training
626	DB00316|DB00437	DB00316	DB00437	training
627	DB00058|DB00316	DB00316	DB00058	training
628	DB00316|DB06243	DB00316	DB06243	test
629	DB00316|DB00404	DB00316	DB00404	test
630	DB00316|DB00770	DB00316	DB00770	test
631	DB00316|DB00915	DB00316	DB00915	training
632	DB00316|DB06742	DB00316	DB06742	validation
633	DB00305|DB00316	DB00316	DB00305	training
634	DB00316|DB00479	DB00316	DB00479	test
635	DB00316|DB00594	DB00316	DB00594	training
636	DB00316|DB01223	DB00316	DB01223	training
637	DB00316|DB01118	DB00316	DB01118	training
638	DB00316|DB00321	DB00316	DB00321	training
639	DB00316|DB00543	DB00316	DB00543	training
640	DB00182|DB00316	DB00316	DB00182	training
641	DB00290|DB00316	DB00316	DB00290	training
642	DB00316|DB01558	DB00316	DB01558	test
643	DB00316|DB09019	DB00316	DB09019	test
644	DB00316|DB01200	DB00316	DB01200	training
645	DB00316|DB00835	DB00316	DB00835	training
646	DB00316|DB00887	DB00316	DB00887	training
647	DB00316|DB01210	DB00316	DB01210	training
648	DB00297|DB00316	DB00316	DB00297	test
649	DB00316|DB00921	DB00316	DB00921	validation
650	DB00316|DB00490	DB00316	DB00490	test
651	DB00316|DB01008	DB00316	DB01008	training
652	DB00316|DB00611	DB00316	DB00611	training
653	DB00201|DB00316	DB00316	DB00201	training
654	DB00136|DB00316	DB00316	DB00136	training
655	DB00316|DB01373	DB00316	DB01373	training
656	DB00316|DB06724	DB00316	DB06724	training
657	DB00316|DB11126	DB00316	DB11126	training
658	DB00316|DB11348	DB00316	DB11348	training
659	DB00316|DB12221	DB00316	DB12221	test
660	DB00316|DB06774	DB00316	DB06774	validation
661	DB00316|DB01197	DB00316	DB01197	test
662	DB00316|DB00564	DB00316	DB00564	training
663	DB00316|DB09012	DB00316	DB09012	training
664	DB00190|DB00316	DB00316	DB00190	training
665	DB00316|DB00389	DB00316	DB00389	training
666	DB00316|DB04339	DB00316	DB04339	test
667	DB00316|DB11588	DB00316	DB11588	test
668	DB00316|DB11059	DB00316	DB11059	test
669	DB00316|DB00395	DB00316	DB00395	test
670	DB00262|DB00316	DB00316	DB00262	test
671	DB00316|DB00583	DB00316	DB00583	test
672	DB00316|DB00521	DB00316	DB00521	training
673	DB00316|DB11113	DB00316	DB11113	training
674	DB00316|DB01326	DB00316	DB01326	training
675	DB00316|DB01327	DB00316	DB01327	test
676	DB00316|DB01329	DB00316	DB01329	training
677	DB00316|DB00493	DB00316	DB00493	test
678	DB00229|DB00316	DB00316	DB00229	validation
679	DB00316|DB01331	DB00316	DB01331	training
680	DB00316|DB01212	DB00316	DB01212	training
681	DB00316|DB01112	DB00316	DB01112	test
682	DB00316|DB01333	DB00316	DB01333	training
683	DB00291|DB00316	DB00316	DB00291	training
684	DB00316|DB00446	DB00316	DB00446	test
685	DB00316|DB00475	DB00316	DB00475	training
686	DB00316|DB00878	DB00316	DB00878	test
687	DB00316|DB06470	DB00316	DB06470	training
688	DB00316|DB01178	DB00316	DB01178	training
689	DB00316|DB01131	DB00316	DB01131	training
690	DB00316|DB00608	DB00316	DB00608	test
691	DB00316|DB00880	DB00316	DB00880	training
692	DB00316|DB01114	DB00316	DB01114	validation
693	DB00316|DB00477	DB00316	DB00477	training
694	DB00316|DB01239	DB00316	DB01239	training
695	DB00310|DB00316	DB00316	DB00310	test
696	DB00316|DB00356	DB00316	DB00356	training
697	DB00316|DB04540	DB00316	DB04540	test
698	DB00316|DB01432	DB00316	DB01432	training
699	DB00122|DB00316	DB00316	DB00122	test
700	DB00316|DB09301	DB00316	DB09301	training
701	DB00316|DB11136	DB00316	DB11136	training
702	DB00316|DB01597	DB00316	DB01597	training
703	DB00316|DB00501	DB00316	DB00501	test
704	DB00316|DB00568	DB00316	DB00568	training
705	DB00316|DB00537	DB00316	DB00537	validation
706	DB00316|DB00515	DB00316	DB00515	training
707	DB00215|DB00316	DB00316	DB00215	training
708	DB00283|DB00316	DB00316	DB00283	training
709	DB00316|DB01190	DB00316	DB01190	training
710	DB00316|DB11750	DB00316	DB11750	test
711	DB00316|DB01242	DB00316	DB01242	training
712	DB00316|DB01068	DB00316	DB01068	training
713	DB00316|DB00575	DB00316	DB00575	training
714	DB00316|DB01559	DB00316	DB01559	training
715	DB00257|DB00316	DB00316	DB00257	training
716	DB00316|DB01147	DB00316	DB01147	training
717	DB00316|DB00363	DB00316	DB00363	training
718	DB00316|DB11082	DB00316	DB11082	validation
719	DB00316|DB00907	DB00316	DB00907	training
720	DB00316|DB11321	DB00316	DB11321	training
721	DB00316|DB01394	DB00316	DB01394	training
722	DB00316|DB00375	DB00316	DB00375	training
723	DB00316|DB00803	DB00316	DB00803	training
724	DB00316|DB09130	DB00316	DB09130	training
725	DB00316|DB14681	DB00316	DB14681	training
726	DB00316|DB01284	DB00316	DB01284	training
727	DB00316|DB00979	DB00316	DB00979	test
728	DB00091|DB00316	DB00316	DB00091	training
729	DB00316|DB00434	DB00316	DB00434	training
730	DB00316|DB00987	DB00316	DB00987	training
731	DB00316|DB00851	DB00316	DB00851	training
732	DB00316|DB00970	DB00316	DB00970	training
733	DB00316|DB01406	DB00316	DB01406	training
734	DB00316|DB01219	DB00316	DB01219	training
735	DB00250|DB00316	DB00316	DB00250	test
736	DB00316|DB00694	DB00316	DB00694	test
737	DB00316|DB00746	DB00316	DB00746	test
738	DB00316|DB14028	DB00316	DB14028	training
739	DB00316|DB01151	DB00316	DB01151	test
740	DB00035|DB00316	DB00316	DB00035	training
741	DB00316|DB01260	DB00316	DB01260	training
742	DB00316|DB00547	DB00316	DB00547	training
743	DB00316|DB01234	DB00316	DB01234	training
744	DB00316|DB01191	DB00316	DB01191	training
745	DB00316|DB01576	DB00316	DB01576	training
746	DB00316|DB00514	DB00316	DB00514	training
747	DB00316|DB01452	DB00316	DB01452	training
748	DB00316|DB00829	DB00316	DB00829	training
749	DB00316|DB00586	DB00316	DB00586	training
750	DB00316|DB00485	DB00316	DB00485	training
751	DB00316|DB00804	DB00316	DB00804	training
752	DB00316|DB00900	DB00316	DB00900	training
753	DB00316|DB09095	DB00316	DB09095	training
754	DB00316|DB00861	DB00316	DB00861	training
755	DB00316|DB01396	DB00316	DB01396	training
756	DB00316|DB00390	DB00316	DB00390	training
757	DB00316|DB13345	DB00316	DB13345	training
758	DB00316|DB00320	DB00316	DB00320	test
759	DB00316|DB00327	DB00316	DB00327	test
760	DB00316|DB00343	DB00316	DB00343	training
761	DB00316|DB00985	DB00316	DB00985	test
762	DB00316|DB08801	DB00316	DB08801	training
763	DB00316|DB08995	DB00316	DB08995	training
764	DB00316|DB01075	DB00316	DB01075	training
765	DB00316|DB01081	DB00316	DB01081	training
766	DB00316|DB00975	DB00316	DB00975	training
767	DB00316|DB04817	DB00316	DB04817	validation
768	DB00280|DB00316	DB00316	DB00280	training
769	DB00316|DB00841	DB00316	DB00841	training
770	DB00316|DB01184	DB00316	DB01184	training
771	DB00316|DB00988	DB00316	DB00988	training
772	DB00316|DB09167	DB00316	DB09167	training
773	DB00316|DB01142	DB00316	DB01142	test
774	DB00316|DB00997	DB00316	DB00997	training
775	DB00316|DB00366	DB00316	DB00366	training
776	DB00316|DB00450	DB00316	DB00450	training
777	DB00316|DB01127	DB00316	DB01127	training
778	DB00316|DB00584	DB00316	DB00584	validation
779	DB00316|DB01364	DB00316	DB01364	training
780	DB00316|DB00668	DB00316	DB00668	training
781	DB00316|DB00445	DB00316	DB00445	training
782	DB00153|DB00316	DB00316	DB00153	training
783	DB00316|DB01049	DB00316	DB01049	training
784	DB00316|DB00696	DB00316	DB00696	training
785	DB00199|DB00316	DB00316	DB00199	test
786	DB00316|DB01215	DB00316	DB01215	training
787	DB00316|DB00783	DB00316	DB00783	training
788	DB00316|DB01196	DB00316	DB01196	training
789	DB00316|DB04573	DB00316	DB04573	test
790	DB00286|DB00316	DB00316	DB00286	training
791	DB00316|DB00330	DB00316	DB00330	test
792	DB00316|DB13483	DB00316	DB13483	training
793	DB00316|DB00977	DB00316	DB00977	training
794	DB00316|DB08985	DB00316	DB08985	training
795	DB00292|DB00316	DB00316	DB00292	training
796	DB00316|DB00773	DB00316	DB00773	training
797	DB00316|DB14473	DB00316	DB14473	training
798	DB00316|DB00927	DB00316	DB00927	test
799	DB00316|DB11133	DB00316	DB11133	training
800	DB00316|DB01023	DB00316	DB01023	test
801	DB00316|DB01288	DB00316	DB01288	training
802	DB00316|DB08979	DB00316	DB08979	training
803	DB00316|DB00813	DB00316	DB00813	training
804	DB00316|DB13961	DB00316	DB13961	training
805	DB00316|DB01148	DB00316	DB01148	training
806	DB00316|DB01195	DB00316	DB01195	training
807	DB00301|DB00316	DB00316	DB00301	training
808	DB00196|DB00316	DB00316	DB00196	training
809	DB00316|DB01099	DB00316	DB01099	training
810	DB00316|DB00687	DB00316	DB00687	test
811	DB00316|DB01205	DB00316	DB01205	test
812	DB00316|DB01544	DB00316	DB01544	training
813	DB00316|DB01047	DB00316	DB01047	training
814	DB00316|DB00324	DB00316	DB00324	training
815	DB00316|DB00544	DB00316	DB00544	training
816	DB00316|DB00472	DB00316	DB00472	training
817	DB00316|DB00875	DB00316	DB00875	training
818	DB00316|DB00623	DB00316	DB00623	training
819	DB00316|DB00690	DB00316	DB00690	training
820	DB00316|DB00712	DB00316	DB00712	training
821	DB00316|DB00499	DB00316	DB00499	validation
822	DB00158|DB00316	DB00316	DB00158	training
823	DB00316|DB00828	DB00316	DB00828	training
824	DB00316|DB00695	DB00316	DB00695	training
825	DB00316|DB00674	DB00316	DB00674	test
826	DB00316|DB01004	DB00316	DB01004	training
827	DB00316|DB01241	DB00316	DB01241	training
828	DB00316|DB01016	DB00316	DB01016	test
829	DB00316|DB01120	DB00316	DB01120	training
830	DB00316|DB01067	DB00316	DB01067	training
831	DB00316|DB01296	DB00316	DB01296	training
832	DB00130|DB00316	DB00316	DB00130	training
833	DB00316|DB09462	DB00316	DB09462	training
834	DB00316|DB00727	DB00316	DB00727	training
835	DB00316|DB00400	DB00316	DB00400	training
836	DB00316|DB00874	DB00316	DB00874	training
837	DB00316|DB00502	DB00316	DB00502	training
838	DB00316|DB01109	DB00316	DB01109	training
839	DB00316|DB13574	DB00316	DB13574	test
840	DB00316|DB04703	DB00316	DB04703	training
841	DB00316|DB01275	DB00316	DB01275	training
842	DB00316|DB00999	DB00316	DB00999	training
843	DB00316|DB00956	DB00316	DB00956	test
844	DB00316|DB00741	DB00316	DB00741	training
845	DB00316|DB09526	DB00316	DB09526	training
846	DB00200|DB00316	DB00316	DB00200	training
847	DB00316|DB01611	DB00316	DB01611	test
848	DB00316|DB09106	DB00316	DB09106	training
849	DB00316|DB01005	DB00316	DB01005	training
850	DB00316|DB00557	DB00316	DB00557	training
851	DB00316|DB01050	DB00316	DB01050	validation
852	DB00316|DB01177	DB00316	DB01177	training
853	DB00316|DB01181	DB00316	DB01181	training
854	DB00316|DB00458	DB00316	DB00458	test
855	DB00316|DB00808	DB00316	DB00808	training
856	DB00316|DB00328	DB00316	DB00328	validation
857	DB00034|DB00316	DB00316	DB00034	training
858	DB00105|DB00316	DB00316	DB00105	training
859	DB00033|DB00316	DB00316	DB00033	validation
860	DB00316|DB05382	DB00316	DB05382	test
861	DB00316|DB01362	DB00316	DB01362	test
862	DB00316|DB08947	DB00316	DB08947	training
863	DB00316|DB00893	DB00316	DB00893	validation
864	DB00316|DB00753	DB00316	DB00753	training
865	DB00316|DB00951	DB00316	DB00951	test
866	DB00316|DB09401	DB00316	DB09401	training
867	DB00316|DB00883	DB00316	DB00883	training
868	DB00316|DB00982	DB00316	DB00982	test
869	DB00316|DB00602	DB00316	DB00602	validation
870	DB00316|DB01321	DB00316	DB01321	training
871	DB00316|DB01575	DB00316	DB01575	training
872	DB00316|DB01221	DB00316	DB01221	test
873	DB00316|DB01026	DB00316	DB01026	training
874	DB00316|DB01009	DB00316	DB01009	training
875	DB00316|DB00920	DB00316	DB00920	training
876	DB00316|DB00598	DB00316	DB00598	training
877	DB00316|DB15823	DB00316	DB15823	test
878	DB00316|DB00581	DB00316	DB00581	training
879	DB00316|DB00650	DB00316	DB00650	test
880	DB00316|DB00848	DB00316	DB00848	test
881	DB00316|DB00367	DB00316	DB00367	training
882	DB00316|DB01235	DB00316	DB01235	training
883	DB00281|DB00316	DB00316	DB00281	training
884	DB00316|DB01627	DB00316	DB01627	training
885	DB00316|DB11357	DB00316	DB11357	training
886	DB00316|DB13411	DB00316	DB13411	training
887	DB00316|DB01206	DB00316	DB01206	training
888	DB00316|DB00836	DB00316	DB00836	training
889	DB00186|DB00316	DB00316	DB00186	training
890	DB00227|DB00316	DB00316	DB00227	test
891	DB00316|DB00408	DB00316	DB00408	test
892	DB00256|DB00316	DB00316	DB00256	training
893	DB00123|DB00316	DB00316	DB00123	training
894	DB00316|DB14513	DB00316	DB14513	training
895	DB00316|DB09104	DB00316	DB09104	training
896	DB00316|DB01377	DB00316	DB01377	training
897	DB00316|DB00772	DB00316	DB00772	training
898	DB00316|DB00742	DB00316	DB00742	training
899	DB00316|DB00934	DB00316	DB00934	training
900	DB00316|DB00643	DB00316	DB00643	training
901	DB00316|DB00737	DB00316	DB00737	test
902	DB00316|DB01065	DB00316	DB01065	training
903	DB00316|DB01042	DB00316	DB01042	training
904	DB00316|DB01043	DB00316	DB01043	training
905	DB00316|DB00454	DB00316	DB00454	training
906	DB00316|DB00961	DB00316	DB00961	training
907	DB00316|DB00371	DB00316	DB00371	training
908	DB00316|DB13478	DB00316	DB13478	training
909	DB00316|DB00610	DB00316	DB00610	test
910	DB00316|DB00331	DB00316	DB00331	training
911	DB00316|DB00333	DB00316	DB00333	training
912	DB00316|DB01577	DB00316	DB01577	test
913	DB00316|DB06799	DB00316	DB06799	training
914	DB00316|DB00763	DB00316	DB00763	training
915	DB00316|DB00423	DB00316	DB00423	test
916	DB00316|DB00563	DB00316	DB00563	validation
917	DB00316|DB01403	DB00316	DB01403	training
918	DB00316|DB11228	DB00316	DB11228	training
919	DB00316|DB09241	DB00316	DB09241	training
920	DB00316|DB00353	DB00316	DB00353	training
921	DB00316|DB00422	DB00316	DB00422	validation
922	DB00316|DB00959	DB00316	DB00959	training
923	DB00316|DB01233	DB00316	DB01233	training
924	DB00316|DB00524	DB00316	DB00524	test
925	DB00264|DB00316	DB00316	DB00264	training
926	DB00316|DB00916	DB00316	DB00916	training
927	DB00316|DB00379	DB00316	DB00379	training
928	DB00316|DB06148	DB00316	DB06148	training
929	DB00316|DB01110	DB00316	DB01110	training
930	DB00316|DB00683	DB00316	DB00683	training
931	DB00211|DB00316	DB00316	DB00211	training
932	DB00316|DB00834	DB00316	DB00834	validation
933	DB00316|DB01017	DB00316	DB01017	training
934	DB00316|DB00350	DB00316	DB00350	training
935	DB00316|DB00648	DB00316	DB00648	training
936	DB00316|DB01204	DB00316	DB01204	training
937	DB00316|DB09282	DB00316	DB09282	training
938	DB00295|DB00316	DB00316	DB00295	validation
939	DB00316|DB00332	DB00316	DB00332	validation
940	DB00316|DB01203	DB00316	DB01203	training
941	DB00316|DB00607	DB00316	DB00607	training
942	DB00316|DB13588	DB00316	DB13588	training
943	DB00316|DB00844	DB00316	DB00844	training
944	DB00316|DB01183	DB00316	DB01183	training
945	DB00316|DB00704	DB00316	DB00704	training
946	DB00316|DB13169	DB00316	DB13169	training
947	DB00316|DB00788	DB00316	DB00788	training
948	DB00316|DB12293	DB00316	DB12293	training
949	DB00316|DB00994	DB00316	DB00994	training
950	DB00316|DB01400	DB00316	DB01400	training
951	DB00316|DB00627	DB00316	DB00627	validation
952	DB00316|DB00622	DB00316	DB00622	training
953	DB00316|DB00699	DB00316	DB00699	training
954	DB00316|DB02701	DB00316	DB02701	training
955	DB00316|DB01115	DB00316	DB01115	training
956	DB00316|DB04552	DB00316	DB04552	training
957	DB00316|DB00393	DB00316	DB00393	training
958	DB00316|DB00401	DB00316	DB00401	test
959	DB00316|DB01595	DB00316	DB01595	training
960	DB00316|DB01054	DB00316	DB01054	test
961	DB00316|DB00325	DB00316	DB00325	test
962	DB00316|DB06690	DB00316	DB06690	training
963	DB00316|DB00368	DB00316	DB00368	validation
964	DB00316|DB00717	DB00316	DB00717	test
965	DB00316|DB01059	DB00316	DB01059	test
966	DB00316|DB00540	DB00316	DB00540	test
967	DB00316|DB00646	DB00316	DB00646	training
968	DB00104|DB00316	DB00316	DB00104	training
969	DB00316|DB01165	DB00316	DB01165	training
970	DB00316|DB00338	DB00316	DB00338	training
971	DB00316|DB12930	DB00316	DB12930	training
972	DB00316|DB11130	DB00316	DB11130	training
973	DB00316|DB00816	DB00316	DB00816	test
974	DB00129|DB00316	DB00316	DB00129	validation
975	DB00316|DB01173	DB00316	DB01173	training
976	DB00316|DB00713	DB00316	DB00713	test
977	DB00316|DB00842	DB00316	DB00842	training
978	DB00316|DB00497	DB00316	DB00497	training
979	DB00316|DB09140	DB00316	DB09140	training
980	DB00316|DB00935	DB00316	DB00935	training
981	DB00316|DB01192	DB00316	DB01192	training
982	DB00316|DB00595	DB00316	DB00595	training
983	DB00107|DB00316	DB00316	DB00107	training
984	DB00316|DB01337	DB00316	DB01337	training
985	DB00316|DB01113	DB00316	DB01113	training
986	DB00316|DB00859	DB00316	DB00859	training
987	DB00316|DB01053	DB00316	DB01053	test
988	DB00316|DB00417	DB00316	DB00417	test
989	DB00316|DB00738	DB00316	DB00738	validation
990	DB00316|DB00652	DB00316	DB00652	training
991	DB00316|DB00552	DB00316	DB00552	training
992	DB00316|DB00806	DB00316	DB00806	training
993	DB00316|DB01186	DB00316	DB01186	test
994	DB00316|DB01074	DB00316	DB01074	training
995	DB00316|DB00850	DB00316	DB00850	training
996	DB00316|DB11058	DB00316	DB11058	training
997	DB00316|DB01438	DB00316	DB01438	training
998	DB00316|DB00780	DB00316	DB00780	training
999	DB00316|DB01620	DB00316	DB01620	training
1000	DB00316|DB01174	DB00316	DB01174	training
1001	DB00316|DB00946	DB00316	DB00946	training
1002	DB00316|DB00388	DB00316	DB00388	test
1003	DB00316|DB00397	DB00316	DB00397	training
1004	DB00252|DB00316	DB00316	DB00252	training
1005	DB00316|DB12944	DB00316	DB12944	training
1006	DB00316|DB15834	DB00316	DB15834	test
1007	DB00316|DB14151	DB00316	DB14151	test
1008	DB00316|DB01022	DB00316	DB01022	validation
1009	DB00316|DB01085	DB00316	DB01085	training
1010	DB00316|DB01100	DB00316	DB01100	validation
1011	DB00316|DB00960	DB00316	DB00960	test
1012	DB00316|DB09210	DB00316	DB09210	training
1013	DB00316|DB12478	DB00316	DB12478	validation
1014	DB00316|DB00554	DB00316	DB00554	training
